photo_id,face_id,embedding,bbox,album_id,source_url
457248806,625,"[-0.15754300355911255, 0.011060030199587345, 0.015204349532723427, -0.06798664480447769, -0.16709192097187042, -0.036676518619060516, 0.058402691036462784, -0.017275497317314148, 0.22148002684116364, -0.12426421791315079, 0.19135862588882446, 0.032086391001939774, -0.16859614849090576, -0.03216293826699257, -0.014705898240208626, 0.058567989617586136, -0.09569229185581207, -0.15071386098861694, -0.02346768043935299, -0.08981684595346451, 0.11441616714000702, 0.028947792947292328, 0.017759548500180244, 0.03860827907919884, -0.19898565113544464, -0.26485034823417664, -0.08744683861732483, -0.0876399427652359, 0.10709401220083237, -0.05117940157651901, -0.035435378551483154, 0.02383696660399437, -0.17660607397556305, -0.08295470476150513, 0.09635792672634125, 0.127268448472023, -0.044924378395080566, -0.03453926369547844, 0.17617812752723694, -0.01039638090878725, -0.24669678509235382, 0.027267657220363617, 0.01641053520143032, 0.2170540988445282, 0.1592930257320404, 0.05165719985961914, -0.009800185449421406, -0.1254420131444931, 0.13838578760623932, -0.2752217650413513, 0.12204329669475555, 0.12845751643180847, 0.13110704720020294, 0.04308842495083809, 0.07796701043844223, -0.16116568446159363, 0.06092441827058792, 0.09767090529203415, -0.2587414085865021, 0.04522829130291939, 0.053380828350782394, -0.06549645960330963, -0.008076337166130543, 0.0024433499202132225, 0.12004566192626953, 0.12423840910196304, -0.09083914756774902, -0.1853960156440735, 0.20041003823280334, -0.24706746637821198, -0.023627670481801033, 0.1674361526966095, -0.03666403144598007, -0.24757486581802368, -0.18070407211780548, 0.08527175337076187, 0.44645029306411743, 0.2510494589805603, -0.14038163423538208, 0.056488242000341415, -0.04087617248296738, 0.028427446261048317, 0.10823089629411697, 0.07275627553462982, -0.1027965247631073, 0.033826544880867004, -0.09825455397367477, 0.012215139344334602, 0.19328801333904266, -0.02614470385015011, -0.07931488752365112, 0.23977655172348022, 0.08623702079057693, 0.09436346590518951, 0.11648710072040558, 0.07356909662485123, -0.07503300905227661, 0.010922504588961601, -0.1281071901321411, -0.004813120700418949, 0.05768508464097977, -0.09555121511220932, 0.017285261303186417, 0.08630825579166412, -0.17969205975532532, 0.1854114830493927, -0.08335519582033157, -0.07026000320911407, -0.09620635211467743, -0.023328958079218864, -0.05371059477329254, 0.01687399111688137, 0.06991135329008102, -0.30844971537590027, 0.23492394387722015, 0.180935800075531, 0.030082350596785545, 0.2329605221748352, 0.09775044023990631, -0.023028874769806862, 0.10813429206609726, -0.09463532269001007, -0.10577189177274704, -0.09577041864395142, 0.03419102728366852, -0.0883677527308464, 0.08504047989845276, 0.017256872728466988]","(348, 118, 52, 52)",images,
457248806,626,"[-0.14229920506477356, 0.05495340749621391, 0.028992323204874992, -0.06860624253749847, -0.1005646213889122, 0.038174957036972046, 0.022293291985988617, -0.10002154111862183, 0.1591888666152954, -0.07475178688764572, 0.17475782334804535, -0.006004049442708492, -0.22693853080272675, -0.0010986151173710823, -0.003198478138074279, 0.048088785260915756, -0.21495375037193298, -0.11235229671001434, 0.056030455976724625, -0.02949490398168564, 0.08624036610126495, 0.019137023016810417, -0.020628999918699265, 0.08031810820102692, -0.18471761047840118, -0.328081876039505, -0.07597524672746658, -0.09999612718820572, 0.058203697204589844, 0.007920918986201286, 0.040687911212444305, 0.09084382653236389, -0.13911619782447815, -0.00805082730948925, 0.04726329445838928, 0.12472080439329147, -0.07592935860157013, -0.01890469528734684, 0.26390573382377625, 0.016539689153432846, -0.17195498943328857, 0.037291549146175385, 0.05213632062077522, 0.29371896386146545, 0.12970951199531555, 0.023878416046500206, -0.0004819367022719234, -0.08147405087947845, 0.18780407309532166, -0.3134784996509552, 0.05124256759881973, 0.1881265938282013, 0.1259048879146576, 0.08060098439455032, -0.017838986590504646, -0.16513854265213013, 0.07211951911449432, 0.09292280673980713, -0.34217268228530884, 0.11724929511547089, 0.09873519837856293, -0.16429990530014038, 0.05817682296037674, -0.004498474765568972, 0.15512332320213318, 0.08185695856809616, -0.1338510364294052, -0.12542031705379486, 0.10091620683670044, -0.21841943264007568, -0.03729495406150818, 0.07636183500289917, -0.08584443479776382, -0.2574325501918793, -0.29885542392730713, 0.11796949803829193, 0.3279144763946533, 0.231034517288208, -0.0712742730975151, 0.027003947645425797, -0.03973843529820442, -0.04422066733241081, 0.06696930527687073, 0.1031576544046402, -0.11620637774467468, -0.040681369602680206, -0.08180566877126694, 0.042307693511247635, 0.18390053510665894, 0.008774448186159134, -0.011413753032684326, 0.3041115701198578, 0.0685354545712471, 0.09501490741968155, 0.03214588388800621, 0.09124641865491867, -0.13816536962985992, -0.013091270811855793, -0.1535249948501587, 0.062128834426403046, -0.05460559204220772, -0.0794202908873558, 0.10740271210670471, 0.130880668759346, -0.23819288611412048, 0.20459558069705963, -0.08255887031555176, -0.09406150132417679, -0.06369566172361374, -0.0728236734867096, -0.13638456165790558, -0.016001559793949127, 0.1391526460647583, -0.28220415115356445, 0.14617422223091125, 0.18444766104221344, 0.14607293903827667, 0.20734262466430664, 0.12171478569507599, -0.05014890804886818, 0.01243108231574297, -0.055250346660614014, -0.16286350786685944, -0.017011942341923714, 0.08957711607217789, -0.058594297617673874, 0.04276983439922333, 0.01724190264940262]","(114, 129, 62, 62)",images,
457248838,627,"[-0.15760613977909088, 0.14674124121665955, 0.041888006031513214, -0.07785949856042862, -0.13534580171108246, 0.0434182807803154, -0.06598730385303497, -0.07638295739889145, 0.15169741213321686, -0.18977303802967072, 0.20247356593608856, 0.011770441196858883, -0.2374637871980667, -0.05314193665981293, 0.05371134355664253, 0.13678693771362305, -0.12026762217283249, -0.14704668521881104, -0.10928412526845932, -0.06714562326669693, -0.0010765548795461655, 0.006483354605734348, 0.003871902823448181, 0.08494852483272552, -0.12237507104873657, -0.37813183665275574, -0.07822708040475845, -0.07446292042732239, 0.004844312090426683, -0.029294651001691818, 0.04513934999704361, -0.0087398961186409, -0.09925112873315811, -0.011327521875500679, 0.019395245239138603, 0.08350014686584473, -0.11235442012548447, -0.041438885033130646, 0.291547566652298, -0.0759192556142807, -0.22471900284290314, 0.023444466292858124, 0.053819939494132996, 0.24400217831134796, 0.19675683975219727, 0.02077549882233143, 0.0770769864320755, -0.06633530557155609, 0.2227000594139099, -0.24497686326503754, 0.10611265152692795, 0.15119501948356628, 0.13746023178100586, 0.07551854103803635, 0.10973906517028809, -0.11718332767486572, 0.03402509167790413, 0.19720837473869324, -0.1749335378408432, 0.032297514379024506, 0.023977970704436302, -0.14196911454200745, -0.018309755250811577, -0.049390826374292374, 0.19526629149913788, 0.07594315707683563, -0.118862584233284, -0.17086580395698547, 0.15781395137310028, -0.1987680196762085, -0.06030746549367905, 0.13238808512687683, -0.12388762086629868, -0.20100060105323792, -0.32204675674438477, 0.09608832001686096, 0.3582770824432373, 0.21771612763404846, -0.12074237316846848, 0.005263553000986576, 0.04089253395795822, -0.06076512113213539, 0.020312828943133354, 0.14817626774311066, -0.11524946987628937, -0.10165930539369583, -0.04524926841259003, 0.027012191712856293, 0.22928833961486816, 0.018824683502316475, -0.04397810623049736, 0.24804599583148956, 0.09482142329216003, 0.04006953164935112, 0.017487289384007454, 0.04506871849298477, -0.09817107021808624, -0.07300576567649841, -0.09801386296749115, 0.031171143054962158, 0.029605602845549583, -0.05306100472807884, 0.002548840595409274, 0.07965663075447083, -0.22479523718357086, 0.2268265187740326, -0.10734997689723969, 0.007284288760274649, -0.04950564354658127, 0.01337882038205862, -0.09541584551334381, -0.009261321276426315, 0.16800382733345032, -0.2163134217262268, 0.11730415374040604, 0.17478491365909576, 0.0721079558134079, 0.16622528433799744, 0.12430380284786224, 0.01611919328570366, 0.022015128284692764, -0.028061699122190475, -0.19633963704109192, -0.09500253200531006, 0.10878808051347733, -0.05225260928273201, 0.1073070615530014, 0.0438968725502491]","(281, 162, 36, 36)",images,
457249059,628,"[-0.1555076539516449, 0.03440539911389351, 0.0494653582572937, -0.11730720847845078, -0.09123940765857697, -0.03240400552749634, 0.10776690393686295, -0.16745170950889587, 0.19894032180309296, -0.1179909035563469, 0.1400710940361023, -0.11327683925628662, -0.29607826471328735, 0.03169972449541092, -0.010750677436590195, 0.18810021877288818, -0.1363532990217209, -0.1906423270702362, -0.05196917802095413, -0.08754484355449677, 0.043490294367074966, 0.05936834588646889, -0.020273664966225624, 0.08025761693716049, -0.11416520923376083, -0.3083558976650238, -0.027477731928229332, -0.0787811428308487, -0.007155375089496374, -0.03218492493033409, 0.1373734325170517, 0.177225261926651, -0.1702609360218048, -0.007189360912889242, 0.050884269177913666, 0.18626949191093445, -0.06758694350719452, -0.1608537882566452, 0.2104516476392746, 0.031491607427597046, -0.33514177799224854, -0.08441398292779922, 0.09082711488008499, 0.30726075172424316, 0.13568921387195587, -0.026993611827492714, 0.016657259315252304, -0.10356441140174866, 0.14550994336605072, -0.3379048705101013, -0.03787551447749138, 0.0801311656832695, 0.0424066036939621, 0.056663502007722855, -0.003455101978033781, -0.25406453013420105, 0.12874260544776917, 0.045751214027404785, -0.3108117878437042, 0.0011332283029332757, 0.1840684860944748, -0.19630956649780273, 0.028482431545853615, -0.04027508944272995, 0.1912340521812439, 0.0834163948893547, -0.11425337940454483, -0.10449966788291931, 0.18230801820755005, -0.2326774001121521, -0.024406209588050842, 0.12046074867248535, -0.08391474932432175, -0.24114498496055603, -0.25416111946105957, 0.02722712978720665, 0.37426096200942993, 0.17966577410697937, -0.06316206604242325, 0.022197430953383446, -0.011070222593843937, 0.09497851878404617, 0.11780866980552673, 0.19946447014808655, 0.0008172945817932487, 0.013107833452522755, -0.09449397772550583, -0.04267400503158569, 0.23340274393558502, -0.05179400369524956, -0.041862212121486664, 0.27222293615341187, 0.02034103497862816, -0.04890749976038933, 0.014776850119233131, 0.07276075333356857, -0.12379609048366547, 0.05907434970140457, -0.14116644859313965, 0.007909659296274185, -0.01846448704600334, -0.06075458228588104, 0.07124046236276627, 0.11322861164808273, -0.24068871140480042, 0.22892627120018005, -0.06871643662452698, -0.05071517080068588, -0.03523307293653488, -0.0944811999797821, -0.008600792847573757, -0.002016635611653328, 0.13540735840797424, -0.24507249891757965, 0.12099987268447876, 0.22624549269676208, 0.040031738579273224, 0.22704468667507172, 0.0788707286119461, 0.07456939667463303, 0.031135018914937973, -0.051848962903022766, -0.2124897688627243, -0.05697876587510109, 0.07790516316890717, -0.01183322723954916, 0.01348129753023386, 0.019471295177936554]","(233, 274, 52, 52)",images,
457249059,629,"[-0.1466841995716095, 0.06815402954816818, 0.0915353074669838, -0.06569042056798935, -0.21639883518218994, -0.00910562090575695, 0.002880814950913191, -0.13071127235889435, 0.1735866665840149, -0.1380366086959839, 0.26165375113487244, -0.03159544989466667, -0.27593857049942017, -0.054726552218198776, -0.025246044620871544, 0.23911796510219574, -0.08292604237794876, -0.1995289921760559, -0.06800271570682526, 0.02393016591668129, 0.008055778220295906, 0.09479250013828278, 0.015922408550977707, 0.05733717978000641, -0.03280976787209511, -0.42567184567451477, -0.06900373101234436, -0.01703915186226368, 0.01760375313460827, -0.008531155996024609, 0.044947341084480286, 0.18139514327049255, -0.17025309801101685, -0.07593228667974472, 0.07937358319759369, 0.10637057572603226, -0.11963246762752533, -0.1261012852191925, 0.1822279542684555, 0.04701825603842735, -0.3071889877319336, -0.09374351799488068, 0.08615206927061081, 0.2626221776008606, 0.14672303199768066, -0.03506101667881012, 0.09574051201343536, -0.11071432381868362, 0.06770426779985428, -0.32697394490242004, 0.02397204376757145, 0.12371817976236343, 0.11545009911060333, -0.0077344197779893875, 0.08145115524530411, -0.14318375289440155, -0.0063376640900969505, 0.12398098409175873, -0.23742088675498962, 0.042524658143520355, 0.15302635729312897, -0.07675638794898987, -0.1055791825056076, -0.18057546019554138, 0.17138604819774628, 0.08372028917074203, -0.14612290263175964, -0.14843222498893738, 0.22635510563850403, -0.14465437829494476, -0.08373308926820755, 0.11871319264173508, -0.1364678591489792, -0.25377708673477173, -0.2819950580596924, 0.048330891877412796, 0.4072171449661255, 0.15655933320522308, -0.09977558255195618, -0.01752053014934063, 0.04297858476638794, 0.0052559878677129745, -0.05494656041264534, 0.14415180683135986, -0.007099614012986422, -0.0478045791387558, -0.06675055623054504, 0.0006291361642070115, 0.1745467483997345, -0.027211317792534828, -0.0037893455009907484, 0.2799457907676697, 0.014497782103717327, -0.029982049018144608, 0.006404144689440727, 0.106111079454422, -0.05246948078274727, -0.001964183058589697, -0.19320088624954224, -0.01163578312844038, -0.01764543168246746, -0.058364659547805786, 0.010282168164849281, 0.09884411096572876, -0.12063594907522202, 0.17451035976409912, -0.08533173054456711, -0.012345473282039165, 0.0072084045968949795, -0.08901996910572052, -0.10919468849897385, -0.03613036498427391, 0.13349252939224243, -0.15576902031898499, 0.11175225675106049, 0.1442340761423111, 0.08081386238336563, 0.14115557074546814, 0.12169244140386581, 0.06927981972694397, 0.038242291659116745, -0.10363058000802994, -0.20686863362789154, -0.12348980456590652, 0.09509801864624023, -0.10783462226390839, -0.023834995925426483, 0.00879568699747324]","(146, 118, 43, 43)",images,
457249059,630,"[-0.13654111325740814, -0.019938107579946518, -0.009073072113096714, -0.11571673303842545, -0.11765623092651367, -0.005864444654434919, 0.0035976844374090433, -0.027870967984199524, 0.2440408319234848, -0.13538196682929993, 0.17214584350585938, 0.0428023599088192, -0.17473891377449036, -0.03813355416059494, -0.02907605655491352, 0.054516203701496124, -0.14167730510234833, -0.10363234579563141, -0.03959406912326813, -0.08667521923780441, 0.07846710830926895, 0.02934042364358902, 0.017447680234909058, 0.07247575372457504, -0.1792551428079605, -0.2991924583911896, -0.099733367562294, -0.11119384318590164, 0.10283195227384567, -0.03757946565747261, -0.015288016758859158, 0.05726384371519089, -0.2050035148859024, -0.0749453455209732, 0.039247460663318634, 0.14225207269191742, -0.014045719988644123, -0.025780024006962776, 0.156892329454422, -0.01993037760257721, -0.1882449984550476, -0.005558888893574476, -0.027552038431167603, 0.20812152326107025, 0.1342923492193222, 0.044971317052841187, 0.028769617900252342, -0.07918094843626022, 0.12099620699882507, -0.2598837912082672, 0.11738701909780502, 0.136099174618721, 0.1087808758020401, -0.001323182601481676, 0.08886437118053436, -0.15606464445590973, 0.0625954270362854, 0.15292969346046448, -0.24172049760818481, 0.0968630313873291, 0.01647024229168892, -0.07712599635124207, -0.03344077616930008, 0.033352069556713104, 0.12076354771852493, 0.1387440711259842, -0.09516853094100952, -0.17164906859397888, 0.22302478551864624, -0.20034442842006683, -0.0051455688662827015, 0.11034075915813446, -0.06920947134494781, -0.23970270156860352, -0.23328980803489685, 0.06522990018129349, 0.460605651140213, 0.22070716321468353, -0.174674853682518, 0.08096033334732056, -0.054440245032310486, 0.0040182447992265224, 0.1394335776567459, 0.08100780844688416, -0.08893425017595291, 0.0007071854779496789, -0.11316369473934174, 0.050816357135772705, 0.15949870645999908, 0.015854669734835625, -0.07854200154542923, 0.2005755603313446, 0.04603367671370506, 0.04910226911306381, 0.08806706964969635, 0.09012407809495926, -0.09593842178583145, -0.0016484285006299615, -0.11929704248905182, 0.0023811785504221916, 0.1150708720088005, -0.061143457889556885, -0.023124750703573227, 0.10465478897094727, -0.15193018317222595, 0.18475638329982758, -0.06015109643340111, -0.08586037158966064, -0.044056691229343414, -0.01564265601336956, -0.075470931828022, -0.003507426241412759, 0.12404567748308182, -0.27270302176475525, 0.20958630740642548, 0.17700964212417603, -0.009565358981490135, 0.2433290332555771, 0.07489028573036194, 0.019794408231973648, 0.08934369683265686, -0.07783468067646027, -0.1601794958114624, -0.12246846407651901, 0.025198519229888916, -0.0671987235546112, 0.08023031055927277, 0.009553272277116776]","(314, 20, 52, 52)",images,
457249071,631,"[-0.12033196538686752, -0.010109026916325092, 0.049361761659383774, -0.09642630815505981, -0.11408254504203796, -0.016567619517445564, 0.002254082588478923, -0.11332421004772186, 0.22760634124279022, -0.20399948954582214, 0.15204855799674988, 0.06965002417564392, -0.19848981499671936, 0.0706896036863327, -0.10270942002534866, 0.14195019006729126, -0.22371284663677216, -0.20263029634952545, -0.02340920828282833, -0.06444652378559113, 0.08159666508436203, 0.010275616310536861, 0.019288968294858932, 0.1360817551612854, -0.11685355752706528, -0.299163281917572, -0.1732957810163498, -0.0662185475230217, -0.028434623032808304, -0.07655247300863266, 0.07740877568721771, 0.08749528229236603, -0.1481465846300125, 0.044371142983436584, -0.045121051371097565, 0.031510576605796814, 0.002055745106190443, -0.11271346360445023, 0.2495788037776947, 0.07641799747943878, -0.25113165378570557, 0.02382214181125164, 0.1306031346321106, 0.2862674295902252, 0.17396391928195953, 0.04102969542145729, -0.005256718955934048, -0.029195988550782204, 0.1954059600830078, -0.3254931569099426, 0.08464723080396652, 0.1502419263124466, 0.19800472259521484, 0.033625271171331406, 0.07327581942081451, -0.17972709238529205, 0.08727330714464188, 0.1007937341928482, -0.1784532219171524, 0.10941892862319946, 0.015472428873181343, -0.10028615593910217, 0.06634251028299332, 0.02740338072180748, 0.12277667969465256, 0.12381040304899216, -0.06496499478816986, -0.12623797357082367, 0.2263140082359314, -0.19389653205871582, -0.10453527420759201, 0.10929610580205917, -0.16017983853816986, -0.23464816808700562, -0.2387150526046753, -0.01837160438299179, 0.44525793194770813, 0.17936699092388153, -0.07237575203180313, 0.06635568290948868, -0.0713108479976654, -0.038332581520080566, -0.004605060443282127, 0.12607410550117493, -0.07612042129039764, -0.08602732419967651, -0.1609136164188385, 0.026521537452936172, 0.2577943205833435, 0.0227778609842062, -0.05942319333553314, 0.27325719594955444, 0.08040569722652435, -0.0066680461168289185, 0.0039018469396978617, 0.09544719755649567, -0.10048840194940567, 0.041244637221097946, -0.15514321625232697, -0.008539775386452675, -0.051093216985464096, 0.011812779121100903, -0.0652536153793335, 0.09007341414690018, -0.25980180501937866, 0.16905909776687622, -0.0425589345395565, -0.09109356254339218, -0.08742814511060715, 0.04146410524845123, -0.13213057816028595, 0.009522547945380211, 0.10540205985307693, -0.23414748907089233, 0.10283497720956802, 0.2191573530435562, 0.04087318852543831, 0.1670420616865158, 0.028807641938328743, 0.036922112107276917, 0.02907603606581688, -0.12030686438083649, -0.19745618104934692, -0.09916146099567413, 0.06477399915456772, -0.06281554698944092, 0.005654933862388134, 0.07701589167118073]","(213, 127, 43, 43)",images,
457249071,632,"[-0.19945786893367767, 0.0275046955794096, 0.07985489815473557, -0.0775349959731102, -0.13390590250492096, 0.016282685101032257, 0.03717353567481041, -0.12840355932712555, 0.13266770541667938, -0.090838223695755, 0.17515629529953003, -0.11705657094717026, -0.28282299637794495, 0.0025399650912731886, -0.053290508687496185, 0.202340230345726, -0.12343332171440125, -0.1791670322418213, -0.04850221425294876, -0.025975478813052177, 0.06503921002149582, 0.04808925837278366, 0.03610002622008324, 0.11016485840082169, -0.09369699656963348, -0.4093022644519806, -0.11063962429761887, -0.014175214804708958, -0.020274901762604713, 0.014197892509400845, 0.012960929423570633, 0.0847451239824295, -0.20340920984745026, -0.04997280240058899, 0.08167173713445663, 0.2042747288942337, -0.0027838118840008974, -0.20057862997055054, 0.19567786157131195, 0.06727796792984009, -0.3209555745124817, -0.0354158952832222, 0.13587743043899536, 0.32791948318481445, 0.19624175131320953, -0.05520061030983925, -0.01893065869808197, -0.009776877239346504, 0.12093835324048996, -0.32477056980133057, 0.017319120466709137, 0.1333339661359787, 0.0293310284614563, -0.024472778663039207, 0.0872509703040123, -0.1142318844795227, 0.06390681862831116, 0.1393909454345703, -0.1859765499830246, -0.05336477980017662, 0.08420677483081818, -0.09021157771348953, 0.026561515405774117, -0.10239575058221817, 0.12645824253559113, 0.12104404717683792, -0.06380102783441544, -0.17509856820106506, 0.19694149494171143, -0.14556413888931274, -0.016588499769568443, 0.0953611508011818, -0.17442727088928223, -0.2065020203590393, -0.24026747047901154, 0.03664316236972809, 0.502074658870697, 0.14140479266643524, -0.12119434773921967, 0.08988917618989944, -0.02851611003279686, 0.028742939233779907, 0.12699685990810394, 0.13260769844055176, 0.0825054720044136, 0.046937670558691025, -0.1396045982837677, 0.010619929991662502, 0.25370702147483826, -0.029889754951000214, -0.04749618470668793, 0.2681383192539215, 0.012877551838755608, -0.062466055154800415, 0.13343863189220428, 0.06532619893550873, -0.07317212969064713, 0.025502201169729233, -0.2646816074848175, -0.04113830253481865, 0.008713661693036556, -0.04593607410788536, 0.006191582884639502, 0.07505703717470169, -0.2524464428424835, 0.09176894277334213, 0.00523231690749526, -0.06006082147359848, -0.016342852264642715, -0.10027965903282166, -0.11819200962781906, 0.036862943321466446, 0.1431458443403244, -0.26087743043899536, 0.09202039241790771, 0.17198607325553894, -0.0007976520573720336, 0.1610039472579956, 0.11354576796293259, 0.01767667382955551, 0.06813468039035797, -0.0701557844877243, -0.14255470037460327, -0.1046835407614708, 0.07161029428243637, -0.011258870363235474, 0.023229695856571198, 0.006047965958714485]","(280, 122, 43, 44)",images,
457249071,633,"[-0.12992851436138153, 0.05725349858403206, 0.07273238152265549, -0.051959097385406494, -0.16023948788642883, 0.006302930880337954, -0.0727807879447937, -0.09388712793588638, 0.03005613014101982, 0.00730989221483469, 0.18973276019096375, -0.018689950928092003, -0.24365457892417908, -0.03462403640151024, 0.0006950689130462706, 0.0987677201628685, 0.03739403560757637, -0.15902572870254517, -0.051441553980112076, -0.08743111044168472, -0.10123325884342194, 0.02265000157058239, 0.02959517017006874, 0.06674978137016296, -0.13734333217144012, -0.36052170395851135, -0.07116963714361191, -0.0383807048201561, -0.01500979159027338, -0.06349329650402069, -0.030267219990491867, 0.0860125869512558, -0.1654263436794281, -0.03156418725848198, 0.05919552221894264, 0.10350799560546875, -0.07768076658248901, -0.04439100995659828, 0.2175687551498413, 0.03817101567983627, -0.19217930734157562, 0.030564719811081886, 0.03311409056186676, 0.2637411653995514, 0.15343454480171204, 0.030095065012574196, 0.09939082711935043, -0.07417932897806168, 0.11081970483064651, -0.19298502802848816, 0.11359305679798126, 0.17388540506362915, 0.07940568029880524, -0.0027514013927429914, 0.027257435023784637, -0.1402355134487152, -0.0073617249727249146, 0.14883612096309662, -0.211624875664711, 0.0521736703813076, 0.011401191353797913, 0.0053072706796228886, -0.0508747473359108, -0.1592811942100525, 0.14845366775989532, 0.13604162633419037, -0.08258731663227081, -0.1770351231098175, 0.1992882490158081, -0.1639794558286667, -0.08253459632396698, 0.059155311435461044, -0.13067175447940826, -0.2118026614189148, -0.316083163022995, 0.10004983097314835, 0.25603359937667847, 0.16151708364486694, -0.14238369464874268, 0.05200368911027908, 0.004755054600536823, -0.02801206335425377, -0.02750350534915924, 0.005692745093256235, -0.11834919452667236, -0.0027331782039254904, -0.017711350694298744, -0.017335830256342888, 0.24373570084571838, 0.04823242127895355, -0.044110167771577835, 0.18658104538917542, 0.018038678914308548, 0.06873627752065659, 0.07512577623128891, 0.11289261281490326, -0.07377974689006805, 0.012011690065264702, -0.1486407071352005, 0.05915217101573944, -0.010510144755244255, -0.12584148347377777, 0.06415898352861404, 0.10881655663251877, -0.2619139552116394, 0.2195475697517395, -0.0407295897603035, 0.003086864249780774, -0.05669458582997322, 0.042342569679021835, -0.1194411963224411, -0.0072138370014727116, 0.18713697791099548, -0.2763826847076416, 0.21784962713718414, 0.2060040682554245, 0.10782642662525177, 0.11304894089698792, 0.15751750767230988, -0.026750247925519943, 0.031693119555711746, -0.02097906358540058, -0.1744053065776825, -0.1020050048828125, 0.07359620928764343, -0.118721604347229, 0.00839123036712408, 0.1506783813238144]","(419, 88, 75, 75)",images,
457249065,634,"[-0.12372054904699326, 0.13279102742671967, 0.13522331416606903, -0.046538036316633224, -0.16613206267356873, 0.006350811570882797, -0.05790187790989876, -0.14665499329566956, 0.11737900227308273, -0.1225065365433693, 0.18653208017349243, -0.15248654782772064, -0.21076758205890656, 0.07303249090909958, -0.08269495517015457, 0.21364788711071014, -0.19855177402496338, -0.20877987146377563, -0.014278766699135303, -0.00013649859465658665, 0.06615688651800156, 0.03769170865416527, -0.009307976812124252, 0.06690863519906998, -0.1265747994184494, -0.3965321183204651, -0.08329258859157562, -0.1028483435511589, 0.10333715379238129, -0.044963616877794266, -0.02641904354095459, 0.06736189126968384, -0.13244953751564026, 0.022264765575528145, 0.07557529211044312, 0.10465805977582932, 0.009206652641296387, -0.11625786870718002, 0.19343698024749756, 0.003663923591375351, -0.36663976311683655, 0.007862797006964684, 0.13120709359645844, 0.2791851758956909, 0.11079540848731995, 0.028722532093524933, 0.005699466913938522, -0.10896312445402145, 0.12190694361925125, -0.26060470938682556, 0.06473039090633392, 0.1621278077363968, 0.11389942467212677, 0.058429840952157974, 0.09742750227451324, -0.20040123164653778, 0.06957880407571793, 0.09156671166419983, -0.23060311377048492, 0.07403410226106644, 0.11439521610736847, -0.05152301862835884, 0.1274787187576294, -0.07586904615163803, 0.17649789154529572, 0.10149559378623962, -0.059097666293382645, -0.11845355480909348, 0.19937869906425476, -0.14899331331253052, -0.019219938665628433, 0.10976842045783997, -0.12614622712135315, -0.20032498240470886, -0.2606056332588196, -0.055678337812423706, 0.47842779755592346, 0.19614259898662567, -0.14278988540172577, 0.022634495049715042, -0.007211204618215561, -0.043966103345155716, 0.09206561744213104, 0.17912299931049347, -0.028871549293398857, 0.0034015201963484287, -0.09121950715780258, 0.005966178607195616, 0.23997154831886292, -0.06711776554584503, 0.024332202970981598, 0.24397316575050354, 0.013051250949501991, 0.0017580800922587514, -0.0019558698404580355, 0.061213281005620956, -0.1633254438638687, -0.00937825720757246, -0.14566174149513245, -0.07330785691738129, -0.10437076538801193, -0.0041187833994627, -0.004362993407994509, 0.1587246209383011, -0.24253126978874207, 0.10700317472219467, -0.005668599158525467, -0.07003839313983917, -0.061772193759679794, 0.07651763409376144, 0.014528962783515453, -0.06258031725883484, 0.13887658715248108, -0.21556372940540314, 0.1193319708108902, 0.22086913883686066, 0.037923187017440796, 0.13036951422691345, 0.051615819334983826, 0.027357619255781174, 0.04452776163816452, -0.1032717376947403, -0.15638798475265503, -0.06556059420108795, 0.04954910650849342, -0.09645063430070877, -0.030846906825900078, 0.040980223566293716]","(361, 163, 75, 74)",images,
